Sensitive Detector-Particles
n Total Events,	 x [mm],	 y [mm],	 z [mm],	 dirX,	 dirY,	 dirZ,	 KinEnergy [MeV],	 part Type,	 primary part type,	 nPrimaryPart
9305	-4.69016	-23.0713	569	-0.00864645	-0.0408801	0.999127	1.12789	22	11	2796559
9306	9.796	16.8503	569	0.0171516	0.0294511	0.999419	0.212008	22	11	2797457
9307	-10.4382	-0.0301296	569	-0.0185028	-0.000129377	0.999829	0.32039	22	11	2798011
9308	13.787	19.3495	569	0.0247864	0.0345147	0.999097	0.359138	22	11	2798054
9309	39.3251	103.281	569	0.177574	0.400454	0.898946	1.43096	22	11	2798068
9310	-13.9318	-27.1638	569	-0.0239978	-0.0466865	0.998621	0.151274	22	11	2798226
9311	-60.2192	-21.2699	569	-0.852082	0.198967	0.484116	0.708376	22	11	2800079
9312	-50.405	-48.4503	569	-0.81223	-0.271902	0.516092	0.090023	11	11	2800079
9313	-16.0548	5.00982	569	-0.0275537	0.00854147	0.999584	2.75434	22	11	2800254
9314	-3.87636	-6.52726	569	-0.00672302	-0.0112221	0.999914	3.07271	22	11	2800291
9315	-4.19122	4.40201	569	-0.00728242	0.00756654	0.999945	2.23059	22	11	2800464
9316	1.76929	13.568	569	0.00768671	0.0106515	0.999914	2.29839	22	11	2800599
9317	-97.5106	198.911	569	-0.158887	0.349682	0.923297	1.13704	22	11	2800777
9318	-9.24266	21.8642	569	-0.0156345	0.0387796	0.999125	1.84777	22	11	2801543
9319	-4.06273	-28.4099	569	-0.00831304	-0.0493325	0.998748	1.1899	22	11	2801598
9320	1.73051	-22.4051	569	0.00238187	-0.0393518	0.999223	0.163221	22	11	2801956
9321	9.38426	-19.3857	569	0.0161324	-0.0341886	0.999285	1.3595	22	11	2802352
9322	7.48863	-19.2	569	0.0131096	-0.033692	0.999346	2.752	22	11	2802595
9323	20.6493	20.3003	569	0.036092	0.0355415	0.998716	0.260779	22	11	2803271
9324	-0.858182	-10.4127	569	-0.00173293	-0.0180879	0.999835	3.47863	22	11	2804249
9325	-16.4272	1.1445	569	-0.0288045	0.00267452	0.999581	2.87379	22	11	2804489
9326	-9.31461	-8.4033	569	-0.0163913	-0.0146689	0.999758	1.11351	22	11	2805348
9327	-0.272702	-2.1421	569	-0.000858936	-0.00419673	0.999991	0.424303	22	11	2805757
9328	-15.6266	-2.29739	569	-0.421031	0.498461	0.757806	0.751774	22	11	2805801
9329	15.4999	-17.3229	569	0.382314	-0.228417	0.895356	0.212819	11	11	2805810
9330	18.1878	19.4228	569	0.0316271	0.0343344	0.99891	3.20751	22	11	2805927
9331	8.0357	18.4561	569	0.0134146	0.0322688	0.999389	0.382597	22	11	2807178
9332	17.6717	5.97309	569	0.030422	0.0106273	0.999481	2.70201	22	11	2807399
9333	1.98714	23.2225	569	0.00370339	0.0410741	0.999149	1.27861	22	11	2807477
9334	-16.1852	-6.00836	569	-0.0275894	-0.0107857	0.999561	4.85262	22	11	2807877
9335	-16.8727	-20.4163	569	-0.0291878	-0.0360485	0.998924	0.64773	22	11	2808210
9336	-15.8187	3.55144	569	-0.0281833	0.00616891	0.999584	0.68433	22	11	2808496
9337	-8.38453	4.44468	569	-0.0151646	0.00718126	0.999859	0.502326	22	11	2808511
9338	7.19487	9.84874	569	0.0125661	0.0173397	0.999771	0.607009	22	11	2808542
9339	-12.0967	-25.0374	569	-0.020686	-0.0444459	0.998798	3.08463	22	11	2808895
9340	-15.4423	-25.979	569	-0.0272762	-0.0453863	0.998597	0.245433	22	11	2809255
9341	-20.9328	-10.9898	569	-0.0368454	-0.0191068	0.999138	0.861354	22	11	2809591
9342	14.6863	24.6775	569	0.0257405	0.0429684	0.998745	1.58114	22	11	2811045
9343	16.2382	16.8974	569	0.0289277	0.030196	0.999125	3.6883	22	11	2811261
9344	-0.744141	9.65833	569	-0.00135331	0.0168736	0.999857	2.03461	22	11	2811785
9345	-0.099511	4.59691	569	-0.449723	0.189347	0.872867	0.125765	11	11	2811894
9346	-16.3382	-2.51295	569	-0.0287135	-0.00373745	0.999581	0.80752	22	11	2812416
9347	4.38213	-0.101427	569	0.00809495	-0.000304912	0.999967	0.928792	22	11	2812453
9348	9.05579	-8.71491	569	0.0158649	-0.0146558	0.999767	2.10772	22	11	2812559
9349	20.6121	13.4936	569	0.0368781	0.0237195	0.999038	0.819663	22	11	2813004
9350	-14.2511	18.8192	569	-0.0245794	0.0329239	0.999156	1.14015	22	11	2813272
9351	-1.94793	26.887	569	-0.00341882	0.0470649	0.998886	2.47987	22	11	2813490
9352	12.3833	-24.4277	569	0.0218084	-0.0427128	0.998849	0.914589	22	11	2813650
9353	-12.612	-19.0125	569	-0.0219783	-0.0328556	0.999218	0.870048	22	11	2813823
9354	3.19143	9.37444	569	0.00559088	0.0159037	0.999858	1.44213	22	11	2814232
9355	2.67644	-10.3064	569	0.00523742	-0.0179344	0.999825	3.02448	22	11	2814382
9356	10.54	-24.633	569	0.0185433	-0.0433576	0.998888	1.38501	22	11	2814437
9357	-58.1076	116.005	569	-0.262522	0.427131	0.865241	1.35052	22	11	2814486
9358	-1.75643	14.715	569	-0.00346419	0.0260293	0.999655	0.957142	22	11	2815110
9359	-18.8843	-3.75521	569	-0.0331512	-0.00657785	0.999429	0.621656	22	11	2815124
9360	20.9236	-45.9029	569	0.377712	-0.452965	0.807562	0.501142	22	11	2815127
9361	-16.2027	-26.5238	569	-0.0288646	-0.0474977	0.998454	1.82928	22	11	2815131
9362	14.8968	29.1789	569	0.0264916	0.0504735	0.998374	0.589176	22	11	2815727
9363	-12.218	-6.0154	569	-0.0215304	-0.0110219	0.999707	1.98609	22	11	2816104
9364	0.7955	-20.7316	569	0.00133554	-0.0362868	0.999341	1.0996	22	11	2816578
9365	-13.4828	-20.8751	569	-0.0232213	-0.0364936	0.999064	0.355847	22	11	2816649
9366	-4.97372	24.3901	569	-0.00866417	0.0424355	0.999062	0.549765	22	11	2817278
9367	0.165967	12.408	569	7.12792e-05	0.0218145	0.999762	0.440616	22	11	2817371
9368	-9.46015	-9.66319	569	-0.0167324	-0.0170607	0.999714	3.54362	22	11	2817559
9369	-7.26302	10.5266	569	-0.0127931	0.0184675	0.999748	0.534545	22	11	2818104
9370	14.6956	8.89732	569	0.0263617	0.0152278	0.999536	0.428975	22	11	2818269
9371	10.9722	8.68988	569	0.018736	0.0153485	0.999707	0.322858	22	11	2818458
9372	15.0541	4.20927	569	0.439733	0.288272	0.850608	0.583208	22	11	2818866
9373	14.9896	-20.217	569	0.0261074	-0.0349266	0.999049	2.73767	22	11	2819215
9374	-12.1933	-3.29579	569	-0.0245756	-0.00292234	0.999694	0.883252	22	11	2819256
9375	-11.3233	4.18971	569	-0.0197918	0.00718642	0.999778	0.504772	22	11	2819261
9376	2.79583	13.8115	569	0.00563326	0.024251	0.99969	2.41274	22	11	2819586
9377	-0.756366	-20.721	569	-0.00158215	-0.036049	0.999349	2.38573	22	11	2819946
9378	-13.9335	-26.65	569	-0.0243386	-0.0465008	0.998622	1.86069	22	11	2821034
9379	-22.2299	-17.5042	569	-0.0386361	-0.0306745	0.998782	0.702103	22	11	2821643
9380	13.7171	25.8971	569	0.0235731	0.0459078	0.998668	2.57982	22	11	2821889
9381	14.1679	28.1966	569	0.0246803	0.0490571	0.998491	1.53106	22	11	2822212
9382	-6.33586	-10.1731	569	-0.0111121	-0.0178958	0.999778	1.98935	22	11	2822265
9383	11.1383	10.9116	569	0.0194773	0.0190795	0.999628	1.52769	22	11	2822273
9384	9.38422	10.3337	569	0.0162213	0.0187353	0.999693	2.47589	22	11	2823000
9385	-1.97518	-19.1467	569	-0.00395145	-0.0336352	0.999426	0.18275	22	11	2823011
9386	20.4688	11.3833	569	0.0364761	0.0194781	0.999145	2.69607	22	11	2823433
9387	-19.2633	-7.52663	569	-0.0343811	-0.013378	0.999319	2.93317	22	11	2823589
9388	17.7872	0.129657	569	0.0315847	-0.000525251	0.999501	1.19657	22	11	2823814
9389	-2.5311	-25.9996	569	-0.00374516	-0.0453507	0.998964	1.46066	22	11	2823923
9390	7.79602	-2.91716	569	0.00483131	-0.00437863	0.999979	1.87716	22	11	2824250
9391	1.9167	23.8243	569	0.00412456	0.0418941	0.999114	1.09528	22	11	2824296
9392	20.9237	-101.797	569	0.170317	-0.390898	0.904539	0.37853	11	11	2824323
9393	-14.6173	-23.4319	569	-0.0254104	-0.0412015	0.998828	5.51768	22	11	2824561
9394	16.4279	20.4195	569	0.0286744	0.035405	0.998962	3.09956	22	11	2825685
9395	-22.0678	-5.00025	569	-0.0385387	-0.00926756	0.999214	0.494367	22	11	2825888
9396	15.9224	8.56573	569	0.027978	0.0150733	0.999495	0.590031	22	11	2825903
9397	5.12614	0.767363	569	0.0089559	0.00150837	0.999959	0.742869	22	11	2826021
9398	12.6599	23.2643	569	0.0217638	0.0410391	0.99892	2.20185	22	11	2826501
9399	20.7124	21.7817	569	0.0362876	0.0383428	0.998606	5.41004	22	11	2826739
9400	14.016	27.4797	569	0.0246797	0.048871	0.9985	0.777357	22	11	2826774
9401	19.0787	4.24753	569	0.0337717	0.00691217	0.999406	1.8134	22	11	2826881
9402	-16.7054	-25.3458	569	-0.0293131	-0.0441893	0.998593	2.1312	22	11	2826900
9403	12.6213	9.36352	569	0.0226229	0.0161338	0.999614	0.443403	22	11	2827005
9404	3.09629	-20.4402	569	0.00576583	-0.0357679	0.999343	0.371368	22	11	2827905
9405	9.44283	26.9908	569	0.0166158	0.0476593	0.998725	5.24528	22	11	2827911
9406	-25.04	199.505	569	-0.0494489	0.352291	0.934583	0.568409	22	11	2829043
9407	-14.5397	-20.5283	569	-0.0257307	-0.0361796	0.999014	0.900663	22	11	2829988
9408	7.93692	12.5836	569	0.0140515	0.0223539	0.999651	0.306028	22	11	2830020
9409	-9.26542	5.46959	569	-0.0170332	0.00947856	0.99981	2.55677	22	11	2830031
9410	9.30883	16.4384	569	0.0158658	0.0296274	0.999435	0.717049	22	11	2830532
9411	3.46169	-28.8228	569	0.00604885	-0.0510602	0.998677	0.639796	22	11	2830744
9412	28.5661	188.661	569	0.0371633	0.337213	0.940695	0.823668	22	11	2830809
9413	-10.1676	3.96555	569	-0.0174221	0.00757941	0.999819	1.12784	22	11	2831029
9414	13.7589	-8.8055	569	0.0243424	-0.0154869	0.999584	1.58586	22	11	2831664
9415	2.24105	-1.04952	569	0.0039502	-0.00182701	0.999991	1.49672	22	11	2831768
9416	-3.23663	-1.51073	569	-0.005063	-0.0023422	0.999984	0.333975	22	11	2832181
9417	1.82544	14.1507	569	0.00353955	0.0250291	0.99968	0.606136	22	11	2832207
9418	6.08749	-25.0522	569	0.0101172	-0.0442188	0.998971	0.599678	22	11	2832339
9419	13.8598	-5.12725	569	0.0238741	-0.00829609	0.999681	1.34887	22	11	2832641
9420	8.85559	17.3612	569	0.0161502	0.030434	0.999406	1.2306	22	11	2832934
9421	-13.6254	-1.40054	569	-0.0240398	-0.0021891	0.999709	1.3443	22	11	2833059
9422	-12.4196	-28.8635	569	-0.0222073	-0.0502115	0.998492	1.26175	22	11	2833221
9423	15.4966	1.65269	569	0.0270238	0.00259119	0.999631	1.23886	22	11	2833479
9424	12.4573	5.93278	569	0.0215784	0.0105788	0.999711	0.572793	22	11	2833518
9425	-22.3227	-9.95551	569	-0.0395424	-0.0173857	0.999067	0.738122	22	11	2833624
9426	7.75055	-0.512332	569	0.0137092	-0.00088032	0.999906	2.11811	22	11	2833788
9427	10.8092	-4.66897	569	0.0189387	-0.00838392	0.999785	0.725864	22	11	2834301
9428	-16.9899	-25.0024	569	-0.0299316	-0.0442993	0.99857	1.38498	22	11	2834422
9429	-6.91584	22.1403	569	-0.0124878	0.0385649	0.999178	0.383332	22	11	2834635
9430	-18.8176	-5.31919	569	-0.0329877	-0.0101124	0.999405	0.354051	22	11	2834898
9431	11.8476	-15.1498	569	0.0201025	-0.0266187	0.999444	0.361467	22	11	2835509
9432	-13.1193	5.8779	569	-0.0230144	0.0103309	0.999682	0.663121	22	11	2835847
9433	51.4594	144.882	569	0.0155905	0.194008	0.980876	3.37545	11	11	2836170
9434	20.6478	14.4836	569	0.0362972	0.0253001	0.999021	2.78287	22	11	2836192
9435	-9.96079	-5.51175	569	-0.0169827	-0.00926442	0.999813	3.58257	22	11	2836478
9436	15.7297	1.63051	569	0.0276388	0.0024933	0.999615	0.587152	22	11	2836918
9437	9.06568	20.8821	569	0.0162005	0.0372902	0.999173	0.449684	22	11	2836937
9438	15.1503	-23.9029	569	0.0273366	-0.041831	0.998751	2.68983	22	11	2837289
9439	14.5996	21.5896	569	0.0248531	0.0375512	0.998986	0.429034	22	11	2837378
9440	5.19079	1.48693	569	0.0091676	0.00231523	0.999955	1.39667	22	11	2838008
9441	3.91364	0.594225	569	-0.00298869	0.0101996	0.999944	2.1169	22	11	2838306
9442	-19.9983	-8.03854	569	-0.0353342	-0.0135943	0.999283	1.57553	22	11	2838371
9443	-4.62929	10.8788	569	-0.00871088	0.0193555	0.999775	0.205022	22	11	2838387
9444	-21.4605	-4.32347	569	-0.0373688	-0.00824736	0.999268	0.347256	22	11	2839047
9445	0.990862	-11.9194	569	0.00178569	-0.0207426	0.999783	2.32295	22	11	2840539
9446	-10.4066	7.13723	569	-0.0176797	0.0125494	0.999765	2.26168	22	11	2840630
9447	-17.0486	5.99858	569	-0.0247289	0.00388953	0.999687	1.99658	22	11	2841136
9448	195.988	198.63	569	0.335986	0.328201	0.882835	0.823896	22	11	2841208
9449	6.83558	22.8102	569	0.0112734	0.0400606	0.999134	0.231433	22	11	2841281
9450	17.915	8.27878	569	0.0315886	0.0147683	0.999392	2.17451	22	11	2841368
9451	-80.8548	199.793	569	-0.113943	0.334507	0.93548	1.24646	22	11	2841402
9452	4.42618	29.3077	569	0.00783899	0.0515125	0.998642	2.52018	22	11	2841421
9453	0.348128	-15.2757	569	0.000244913	-0.026528	0.999648	0.389037	22	11	2841474
9454	-14.1894	10.8536	569	-0.0290986	0.0310601	0.999094	0.460983	22	11	2842646
9455	0.559857	17.7162	569	0.00135141	0.0303853	0.999537	1.88159	22	11	2842682
9456	-9.12111	2.77384	569	-0.0161617	0.00511891	0.999856	0.337483	22	11	2842899
9457	4.53758	-20.364	569	0.00875763	-0.0353315	0.999337	1.15369	22	11	2842914
9458	-7.60304	16.447	569	-0.0137394	0.0281408	0.99951	2.16721	22	11	2843031
9459	5.4384	-23.2335	569	0.0976154	-0.0254345	0.994899	0.31782	22	11	2843346
9460	-6.42872	17.2902	569	-0.0112141	0.0303862	0.999475	0.688934	22	11	2843402
9461	10.8526	-3.71385	569	0.0192915	-0.00690053	0.99979	1.12665	22	11	2843428
9462	-16.2813	10.4403	569	-0.0284211	0.0178815	0.999436	0.378569	22	11	2843469
9463	15.3068	-16.8773	569	0.0266098	-0.0292647	0.999217	0.764132	22	11	2843594
9464	-36.9967	23.0938	569	-0.66987	0.527745	0.522264	0.804252	11	11	2843782
9465	-7.06175	-13.0159	569	-0.0128419	-0.0231336	0.99965	0.586799	22	11	2844021
9466	-13.8029	-4.55598	569	-0.0237867	-0.00819843	0.999683	1.02503	22	11	2844683
9467	2.6596	-9.1403	569	0.0042664	-0.0161043	0.999861	0.543779	22	11	2844706
9468	-13.9273	-0.662453	569	-0.522701	-0.299823	0.798054	0.323212	22	11	2844731
9469	10.2239	20.7256	569	0.01797	0.0363764	0.999177	2.16725	22	11	2844800
9470	-20.0092	-10.3577	569	-0.0357278	-0.0187963	0.999185	0.470956	22	11	2844881
9471	-3.84179	-2.66161	569	-0.00727133	-0.00465199	0.999963	1.44333	22	11	2845161
9472	-1.25611	-11.4486	569	-0.00228568	-0.02001	0.999797	0.179871	22	11	2845287
9473	6.21507	16.3911	569	0.0110923	0.0290548	0.999516	0.947836	22	11	2845710
9474	-0.497529	7.60914	569	-0.000865882	0.0133767	0.99991	0.509927	22	11	2845733
9475	-5.41474	-11.0552	569	-0.0100812	-0.0198102	0.999753	2.34144	22	11	2845779
9476	13.8269	-11.0959	569	0.0236769	-0.0192816	0.999534	0.26839	22	11	2846447
9477	18.0333	10.1078	569	0.0320824	0.0184062	0.999316	2.64489	22	11	2846508
9478	-6.00826	-18.4754	569	-0.00889608	-0.0328605	0.99942	0.360744	22	11	2846605
9479	14.3658	10.0669	569	0.0253179	0.0176736	0.999523	1.5752	22	11	2847033
9480	11.3403	16.2998	569	0.0201656	0.0289682	0.999377	1.41518	22	11	2847795
9481	-0.959113	-21.9787	569	-0.00234293	-0.0385404	0.999254	0.215639	22	11	2848020
9482	-103.252	189.608	569	-0.169295	0.31056	0.935357	3.41642	22	11	2848104
9483	12.9331	-6.50358	569	0.0223139	-0.0109514	0.999691	0.301501	22	11	2849220
9484	7.77271	21.1878	569	0.0130836	0.0359412	0.999268	0.251942	22	11	2849277
9485	1.93727	-33.7752	569	0.0486191	-0.55942	0.827457	0.628424	22	11	2849800
9486	-13.9638	-1.84316	569	-0.0245032	-0.00408216	0.999691	4.88269	22	11	2849979
9487	-4.01664	-191.897	569	-0.0104896	-0.334157	0.942459	0.753343	22	11	2850081
9488	14.6515	6.03591	569	0.02628	0.0108376	0.999596	6.37047	22	11	2850170
9489	-10.2278	-23.0002	569	-0.0170432	-0.0413513	0.998999	1.14774	22	11	2850694
9490	-20.0218	-20.4823	569	-0.0348473	-0.0355272	0.998761	1.26111	22	11	2850830
9491	-10.0917	7.92138	569	-0.0183613	0.0134359	0.999741	1.0431	22	11	2850906
9492	-18.8885	141.081	569	-0.01769	0.483913	0.874937	1.90075	22	11	2851052
9493	76.344	118.937	569	0.368347	0.485432	0.792891	1.19409	22	11	2851178
9494	-8.5867	-30.2932	569	-0.0145557	-0.0529627	0.99849	0.201885	22	11	2851266
9495	1.61401	14.4157	569	0.00270182	0.0248565	0.999687	0.23606	22	11	2851533
9496	5.0579	6.53741	569	0.00881821	0.0115263	0.999895	0.731309	22	11	2851675
9497	-7.80188	-27.5492	569	-0.0132003	-0.0481844	0.998751	5.20165	22	11	2852040
9498	13.6208	-2.36851	569	0.0232617	-0.00449937	0.999719	0.312612	22	11	2852543
9499	-17.5914	8.09329	569	-0.0316051	0.0144675	0.999396	4.23007	22	11	2852544
9500	-8.34104	-4.14304	569	-0.0155003	-0.00757988	0.999851	0.370328	22	11	2853035
9501	-1.28199	7.81538	569	-0.00130485	0.0144529	0.999895	0.21914	22	11	2853464
9502	-0.0560636	188.452	569	-0.0203368	0.335885	0.941683	1.14784	22	11	2854180
9503	-9.86017	9.7505	569	-0.0172965	0.0164505	0.999715	0.424094	22	11	2854308
9504	-20.0947	-16.1366	569	-0.0363354	-0.0293465	0.998909	0.429028	22	11	2854519
9505	3.89869	7.32635	569	0.228353	-0.136628	0.963944	1.154	22	11	2854540
9506	-17.8311	-17.6368	569	-0.0307546	-0.0309495	0.999048	3.41608	22	11	2854849
9507	3.37344	-2.55754	569	0.00636317	-0.00436435	0.99997	1.87453	22	11	2854985
9508	-13.9628	0.612585	569	-0.024327	0.00156402	0.999703	1.33802	22	11	2855220
9509	12.4566	14.2579	569	0.0216038	0.0250323	0.999453	0.725909	22	11	2855495
9510	10.1482	-6.48218	569	0.0176129	-0.0106713	0.999788	1.58372	22	11	2856693
9511	14.9576	22.4272	569	0.0262875	0.038631	0.998908	3.67747	22	11	2857174
9512	-15.5889	16.0064	569	-0.0269454	0.0278716	0.999248	2.4766	22	11	2857210
9513	-10.0379	14.1265	569	-0.0175967	0.0251554	0.999529	1.81753	22	11	2857318
9514	9.35229	7.2867	569	0.0157755	0.0129605	0.999792	3.67714	22	11	2857516
9515	3.76475	1.51378	569	0.0071149	0.00246865	0.999972	3.76554	22	11	2857767
9516	-10.5945	-8.86205	569	-0.0191956	-0.0161341	0.999686	0.318671	22	11	2858182
9517	-2.00787	26.644	569	-0.00392844	0.0469153	0.998891	3.27171	22	11	2858205
9518	-11.196	-15.974	569	-0.0197449	-0.0278052	0.999418	3.96433	22	11	2858642
9519	-7.61822	-6.59973	569	-0.0133236	-0.0120204	0.999839	2.38433	22	11	2858869
9520	15.4875	-17.1829	569	0.0273651	-0.0305424	0.999159	0.349369	22	11	2858929
9521	14.2676	15.7819	569	0.0250268	0.0277248	0.999302	1.25157	22	11	2858963
9522	-10.198	7.75218	569	-0.0183269	0.0130329	0.999747	4.08135	22	11	2859622
9523	-18.784	-9.83227	569	-0.0329112	-0.0176136	0.999303	4.12889	22	11	2861155
9524	8.46421	28.4032	569	0.0143623	0.0508172	0.998605	0.116662	22	11	2861470
9525	4.13829	13.8678	569	0.00675466	0.0237052	0.999696	0.845237	22	11	2861505
9526	0.835549	-2.04026	569	0.00157982	-0.00421237	0.99999	0.734434	22	11	2861610
9527	-14.513	-9.2055	569	-0.025754	-0.0164227	0.999533	3.90813	22	11	2861678
9528	16.5579	5.81625	569	0.0297492	0.0102016	0.999505	0.617199	22	11	2861894
9529	38.437	43.9174	569	0.545525	0.367669	0.753141	0.635581	22	11	2862198
9530	-5.10397	21.5091	569	-0.0089092	0.0385335	0.999218	2.53475	22	11	2862534
9531	16.7707	-1.41127	569	0.0288113	-0.00195395	0.999583	0.566447	22	11	2862775
9532	-9.74503	12.3014	569	-0.0170551	0.0216528	0.99962	1.41163	22	11	2862928
9533	0.522861	3.52684	569	0.00111963	0.00670133	0.999977	0.823413	22	11	2863306
9534	15.8468	-5.78692	569	0.0280126	-0.00939058	0.999563	0.400964	22	11	2863379
9535	-13.7042	-25.7058	569	-0.0246919	-0.0447091	0.998695	1.18114	22	11	2864072
9536	-41.2962	191.874	569	-0.0638185	0.334383	0.940274	0.922471	22	11	2864578
9537	2.63051	4.60269	569	0.00495805	0.00846097	0.999952	1.77796	22	11	2864634
9538	-7.21222	-11.0659	569	-0.0121848	-0.019925	0.999727	0.521861	22	11	2864736
9539	9.83265	24.6777	569	0.0168925	0.0428437	0.998939	1.41998	22	11	2865183
9540	-16.2672	-16.5645	569	-0.0283116	-0.0291118	0.999175	2.13565	22	11	2865390
9541	159.577	143.083	569	0.284988	0.188818	0.93975	3.99337	22	11	2865457
9542	18.6704	1.52483	569	0.0322894	0.0028741	0.999474	3.72617	22	11	2865509
9543	3.71813	-12.9172	569	0.00690911	-0.0221574	0.999731	2.23932	22	11	2865708
9544	-1.09675	-10.987	569	-0.00153712	-0.0195296	0.999808	1.12609	22	11	2865976
9545	20.5347	16.6462	569	0.03573	0.0297232	0.998919	0.589944	22	11	2866700
9546	19.5956	3.38123	569	0.0344169	0.00618911	0.999388	0.526205	22	11	2867172
9547	2.00213	-2.37547	569	0.00475596	-0.00497303	0.999976	0.753574	22	11	2867217
9548	-4.28726	-0.494698	569	-0.00745113	-0.000696069	0.999972	1.56544	22	11	2867698
9549	2.29758	8.8046	569	0.00348836	0.0156314	0.999872	3.78487	22	11	2868709
9550	-2.8708	4.13071	569	-0.0192448	0.00806606	0.999782	1.07145	22	11	2868811
9551	-4.1513	-27.5354	569	-0.00720334	-0.0475375	0.998843	1.69855	22	11	2868925
9552	-5.59394	-8.59786	569	-0.0106294	-0.0139636	0.999846	1.24992	22	11	2868993
9553	10.206	1.73418	569	0.0130869	0.00746845	0.999886	0.284793	22	11	2869085
9554	-4.19219	15.6632	569	-0.0144216	0.0414224	0.999038	1.03828	22	11	2869097
9555	2.58432	12.3102	569	0.00414122	0.0217183	0.999756	0.478611	22	11	2869828
9556	-23.9535	91.7402	569	-0.0823444	0.139793	0.986751	0.474457	22	11	2870342
9557	4.03527	-20.4574	569	0.00761263	-0.0353699	0.999345	3.06515	22	11	2870436
9558	-18.268	12.81	569	-0.0316515	0.022774	0.999239	0.558597	22	11	2870481
9559	12.1902	-6.90426	569	0.0214648	-0.0122478	0.999695	2.06951	22	11	2870715
9560	-21.1424	-11.3087	569	-0.0365159	-0.0199529	0.999134	0.574198	22	11	2870925
9561	3.04428	20.7941	569	0.00258489	0.0372495	0.999303	0.929769	22	11	2871382
9562	-7.87076	3.00111	569	-0.0136926	0.00565816	0.99989	0.551022	22	11	2872000
9563	-12.1378	-13.6462	569	-0.0209398	-0.023711	0.9995	0.25873	22	11	2872249
9564	0.41359	-9.701	569	0.000511592	-0.0176133	0.999845	1.39685	22	11	2872477
9565	8.19145	1.89646	569	0.0121449	0.0118734	0.999856	2.16957	22	11	2872776
9566	-4.9056	25.5751	569	-0.00843791	0.0449062	0.998956	2.41844	22	11	2873005
9567	7.36334	11.0858	569	0.0130275	0.0194144	0.999727	0.4904	22	11	2873244
9568	-44.1434	-178.744	569	-0.283845	-0.942814	0.17474	0.203481	22	11	2873538
9569	0.585961	9.72488	569	0.000697697	0.0162756	0.999867	0.601011	22	11	2873677
9570	-7.28552	-17.17	569	-0.0128086	-0.0301227	0.999464	0.875922	22	11	2873702
9571	1.6603	26.4305	569	0.00296411	0.0464947	0.998914	0.977448	22	11	2874780
9572	0.596023	-6.20652	569	0.000485293	-0.0109094	0.99994	3.33425	22	11	2874863
9573	-8.29156	11.5894	569	-0.0140695	0.0207105	0.999687	0.950945	22	11	2875299
9574	-4.63357	-19.3693	569	-0.00844879	-0.033533	0.999402	0.802854	22	11	2875518
9575	-16.9836	-16.0217	569	-0.029822	-0.0286146	0.999146	0.361465	22	11	2875538
9576	11.0266	18.3674	569	0.0187525	0.0322513	0.999304	1.50859	22	11	2875633
9577	5.94779	-8.61446	569	0.0101966	-0.0156382	0.999826	0.682016	22	11	2875816
9578	-10.0413	4.0697	569	-0.0174592	0.00627296	0.999828	2.99104	22	11	2876211
9579	10.9605	-4.68409	569	0.435664	-0.216007	0.873807	0.791885	22	11	2876442
9580	2.07833	-18.2074	569	0.00372705	-0.0318992	0.999484	0.256132	22	11	2876655
9581	-13.5589	-0.326689	569	-0.0233135	-0.000839539	0.999728	1.64293	22	11	2876692
9582	-9.64236	-6.59171	569	-0.0168782	-0.0115419	0.999791	2.15387	22	11	2876696
